time_index,area,num_people,area_m2,density,congestion
4353,IM1,2,414.08163255867794,0.0048299655013473,0.0096599310026946
4353,L,22,660.6695710486767,0.0332995508860496,0.0665991017720992
4353,N,2,500.4132588224709,0.0039966966596892,0.0079933933193784
4353,M,18,672.0425996582782,0.02678401638401,0.05356803276802
4353,A,0,595.5331344664123,0.0,0.0
4354,Outside,481,,,
4354,K,19,620.3470150691795,0.0306280187354188,0.0612560374708376
4354,G,20,440.4463806991165,0.0454084784809769,0.0908169569619538
4354,D,53,616.3836869173489,0.0859854034506704,0.1719708069013408
4354,F,9,438.7231945461476,0.0205140738212174,0.0410281476424348
4354,E,37,583.1261941650279,0.063451102643365,0.12690220528673
4354,H,91,628.9629458340296,0.1446826090515243,0.2893652181030486
4354,GH,9,844.1888963399747,0.0106611210346641,0.0213222420693282
4354,B,40,736.6620803946497,0.0542989805835681,0.1085979611671362
4354,IM2,6,464.7433054559947,0.0129103527249584,0.0258207054499168
4354,J,18,562.7925975599836,0.0319833631039923,0.0639667262079846
4354,C,70,637.5788765988797,0.1097903374299508,0.2195806748599016
4354,IM1,5,414.08163255867794,0.0120749137533683,0.0241498275067366
4354,L,37,660.6695710486767,0.056003790126538,0.112007580253076
4354,N,2,500.4132588224709,0.0039966966596892,0.0079933933193784
4354,M,5,672.0425996582782,0.0074400045511138,0.0148800091022276
4354,A,0,595.5331344664123,0.0,0.0
4355,Outside,435,,,
4355,K,22,620.3470150691795,0.0354640216936429,0.0709280433872858
4355,G,25,440.4463806991165,0.0567605981012211,0.1135211962024422
4355,D,71,616.3836869173489,0.1151879933018415,0.230375986603683
4355,F,12,438.7231945461476,0.0273520984282898,0.0547041968565796
4355,E,44,583.1261941650279,0.0754553653056233,0.1509107306112466
4355,H,70,628.9629458340296,0.1112943146550187,0.2225886293100374
4355,GH,13,844.1888963399747,0.0153993970500704,0.0307987941001408
4355,B,53,736.6620803946497,0.0719461492732277,0.1438922985464554
4355,IM2,4,464.7433054559947,0.0086069018166389,0.0172138036332778
4355,J,13,562.7925975599836,0.0230990955751055,0.046198191150211
4355,C,47,637.5788765988797,0.0737163694172527,0.1474327388345054
4355,IM1,2,414.08163255867794,0.0048299655013473,0.0096599310026946
4355,L,34,660.6695710486767,0.0514629422784403,0.1029258845568806
4355,N,9,500.4132588224709,0.0179851349686017,0.0359702699372034
4355,M,9,672.0425996582782,0.013392008192005,0.02678401638401
4355,A,0,595.5331344664123,0.0,0.0
4356,Outside,428,,,
4356,K,24,620.3470150691795,0.0386880236657922,0.0773760473315844
4356,G,29,440.4463806991165,0.0658422937974165,0.131684587594833
4356,D,66,616.3836869173489,0.1070761627876273,0.2141523255752546
4356,F,11,438.7231945461476,0.025072756892599,0.050145513785198
4356,E,42,583.1261941650279,0.0720255759735495,0.144051151947099
4356,H,76,628.9629458340296,0.1208338273397346,0.2416676546794692
4356,GH,7,844.1888963399747,0.0082919830269609,0.0165839660539218
4356,B,20,736.6620803946497,0.027149490291784,0.054298980583568
4356,IM2,5,464.7433054559947,0.0107586272707987,0.0215172545415974
4356,J,17,562.7925975599836,0.030206509598215,0.06041301919643
4356,C,60,637.5788765988797,0.0941060035113864,0.1882120070227728
4356,IM1,0,414.08163255867794,0.0,0.0
4356,L,39,660.6695710486767,0.0590310220252698,0.1180620440505396
4356,N,5,500.4132588224709,0.0099917416492232,0.0199834832984464
4356,M,12,672.0425996582782,0.0178560109226733,0.0357120218453466
4356,A,0,595.5331344664123,0.0,0.0
4357,Outside,464,,,
4357,K,26,620.3470150691795,0.0419120256379416,0.0838240512758832
4357,G,23,440.4463806991165,0.0522197502531234,0.1044395005062468
4357,D,66,616.3836869173489,0.1070761627876273,0.2141523255752546
4357,F,17,438.7231945461476,0.038748806106744,0.077497612213488
4357,E,46,583.1261941650279,0.078885154637697,0.157770309275394
4357,H,57,628.9629458340296,0.0906253705048009,0.1812507410096018
4357,GH,7,844.1888963399747,0.0082919830269609,0.0165839660539218
4357,B,38,736.6620803946497,0.0515840315543897,0.1031680631087794
4357,IM2,9,464.7433054559947,0.0193655290874376,0.0387310581748752
4357,J,12,562.7925975599836,0.0213222420693282,0.0426444841386564
4357,C,72,637.5788765988797,0.1129272042136637,0.2258544084273274
4357,IM1,3,414.08163255867794,0.007244948252021,0.014489896504042
4357,L,33,660.6695710486767,0.0499493263290744,0.0998986526581488
4357,N,4,500.4132588224709,0.0079933933193785,0.015986786638757
4357,M,13,672.0425996582782,0.0193440118328961,0.0386880236657922
4357,A,0,595.5331344664123,0.0,0.0
4358,Outside,432,,,
4358,K,19,620.3470150691795,0.0306280187354188,0.0612560374708376
4358,G,30,440.4463806991165,0.0681127177214653,0.1362254354429306
4358,D,60,616.3836869173489,0.0973419661705703,0.1946839323411406
4358,F,13,438.7231945461476,0.0296314399639807,0.0592628799279614
4358,E,40,583.1261941650279,0.0685957866414757,0.1371915732829514
4358,H,68,628.9629458340296,0.1081144770934467,0.2162289541868934
4358,GH,3,844.1888963399747,0.0035537070115547,0.0071074140231094
4358,B,41,736.6620803946497,0.0556564550981573,0.1113129101963146
4358,IM2,9,464.7433054559947,0.0193655290874376,0.0387310581748752
4358,J,16,562.7925975599836,0.0284296560924376,0.0568593121848752
4358,C,74,637.5788765988797,0.1160640709973766,0.2321281419947532
4358,IM1,5,414.08163255867794,0.0120749137533683,0.0241498275067366
4358,L,20,660.6695710486767,0.0302723189873178,0.0605446379746356
4358,N,11,500.4132588224709,0.021981831628291,0.043963663256582
4358,M,11,672.0425996582782,0.0163680100124505,0.032736020024901
4358,A,0,595.5331344664123,0.0,0.0
4359,Outside,469,,,
4359,K,22,620.3470150691795,0.0354640216936429,0.0709280433872858
4359,G,29,440.4463806991165,0.0658422937974165,0.131684587594833
4359,D,63,616.3836869173489,0.1022090644790988,0.2044181289581976
4359,F,21,438.7231945461476,0.0478661722495072,0.0957323444990144
4359,E,38,583.1261941650279,0.0651659973094019,0.1303319946188038
4359,H,63,628.9629458340296,0.1001648831895168,0.2003297663790336
4359,GH,8,844.1888963399747,0.0094765520308125,0.018953104061625
4359,B,50,736.6620803946497,0.0678737257294601,0.1357474514589202
4359,IM2,9,464.7433054559947,0.0193655290874376,0.0387310581748752
4359,J,13,562.7925975599836,0.0230990955751055,0.046198191150211
4359,C,37,637.5788765988797,0.0580320354986883,0.1160640709973766
4359,IM1,3,414.08163255867794,0.007244948252021,0.014489896504042
4359,L,41,660.6695710486767,0.0620582539240016,0.1241165078480032
4359,N,9,500.4132588224709,0.0179851349686017,0.0359702699372034
4359,M,13,672.0425996582782,0.0193440118328961,0.0386880236657922
4359,A,0,595.5331344664123,0.0,0.0
4360,Outside,493,,,
4360,K,19,620.3470150691795,0.0306280187354188,0.0612560374708376
4360,G,25,440.4463806991165,0.0567605981012211,0.1135211962024422
4360,D,55,616.3836869173489,0.0892301356563561,0.1784602713127122
4360,F,10,438.7231945461476,0.0227934153569082,0.0455868307138164
4360,E,36,583.1261941650279,0.0617362079773281,0.1234724159546562
4360,H,69,628.9629458340296,0.1097043958742327,0.2194087917484654
4360,GH,11,844.1888963399747,0.0130302590423672,0.0260605180847344
4360,B,30,736.6620803946497,0.0407242354376761,0.0814484708753522
4360,IM2,5,464.7433054559947,0.0107586272707987,0.0215172545415974
4360,J,14,562.7925975599836,0.0248759490808829,0.0497518981617658
4360,C,70,637.5788765988797,0.1097903374299508,0.2195806748599016
4360,IM1,6,414.08163255867794,0.014489896504042,0.028979793008084
4360,L,27,660.6695710486767,0.0408676306328791,0.0817352612657582
4360,N,11,500.4132588224709,0.021981831628291,0.043963663256582
4360,M,15,672.0425996582782,0.0223200136533416,0.0446400273066832
4360,A,0,595.5331344664123,0.0,0.0
4361,Outside,467,,,
4361,K,8,620.3470150691795,0.0128960078885974,0.0257920157771948
4361,G,23,440.4463806991165,0.0522197502531234,0.1044395005062468
4361,D,53,616.3836869173489,0.0859854034506704,0.1719708069013408
4361,F,16,438.7231945461476,0.0364694645710531,0.0729389291421062
4361,E,45,583.1261941650279,0.0771702599716601,0.1543405199433202
4361,H,76,628.9629458340296,0.1208338273397346,0.2416676546794692
4361,GH,1,844.1888963399747,0.0011845690038515,0.002369138007703
4361,B,39,736.6620803946497,0.0529415060689789,0.1058830121379578
4361,IM2,1,464.7433054559947,0.0021517254541597,0.0043034509083194
4361,J,16,562.7925975599836,0.0284296560924376,0.0568593121848752
4361,C,55,637.5788765988797,0.0862638365521042,0.1725276731042084
4361,IM1,10,414.08163255867794,0.0241498275067367,0.0482996550134734
4361,L,38,660.6695710486767,0.0575174060759039,0.1150348121518078
4361,N,5,500.4132588224709,0.0099917416492232,0.0199834832984464
4361,M,14,672.0425996582782,0.0208320127431188,0.0416640254862376
4361,A,0,595.5331344664123,0.0,0.0
4362,Outside,437,,,
4362,K,6,620.3470150691795,0.009672005916448,0.019344011832896
4362,G,31,440.4463806991165,0.0703831416455142,0.1407662832910284
4362,D,47,616.3836869173489,0.0762512068336134,0.1525024136672268
4362,F,29,438.7231945461476,0.0661009045350338,0.1322018090700676
4362,E,52,583.1261941650279,0.0891745226339184,0.1783490452678368
4362,H,71,628.9629458340296,0.1128842334358047,0.2257684668716094
4362,GH,4,844.1888963399747,0.0047382760154062,0.0094765520308124
4362,B,35,736.6620803946497,0.0475116080106221,0.0950232160212442
4362,IM2,3,464.7433054559947,0.0064551763624792,0.0129103527249584
4362,J,20,562.7925975599836,0.035537070115547,0.071074140231094
4362,C,72,637.5788765988797,0.1129272042136637,0.2258544084273274
4362,IM1,3,414.08163255867794,0.007244948252021,0.014489896504042
4362,L,35,660.6695710486767,0.0529765582278062,0.1059531164556124
4362,N,11,500.4132588224709,0.021981831628291,0.043963663256582
4362,M,12,672.0425996582782,0.0178560109226733,0.0357120218453466
4362,A,0,595.5331344664123,0.0,0.0
4363,Outside,458,,,
4363,K,18,620.3470150691795,0.0290160177493441,0.0580320354986882
4363,G,31,440.4463806991165,0.0703831416455142,0.1407662832910284
4363,D,59,616.3836869173489,0.0957196000677275,0.191439200135455
4363,F,10,438.7231945461476,0.0227934153569082,0.0455868307138164
4363,E,39,583.1261941650279,0.0668808919754388,0.1337617839508776
4363,H,58,628.9629458340296,0.0922152892855869,0.1844305785711738
4363,GH,2,844.1888963399747,0.0023691380077031,0.0047382760154062
4363,B,61,736.6620803946497,0.0828059453899414,0.1656118907798828
4363,IM2,4,464.7433054559947,0.0086069018166389,0.0172138036332778
4363,J,20,562.7925975599836,0.035537070115547,0.071074140231094
4363,C,57,637.5788765988797,0.0894007033358171,0.1788014066716342
4363,IM1,6,414.08163255867794,0.014489896504042,0.028979793008084
4363,L,30,660.6695710486767,0.0454084784809767,0.0908169569619534
4363,N,8,500.4132588224709,0.0159867866387571,0.0319735732775142
4363,M,16,672.0425996582782,0.0238080145635644,0.0476160291271288
4363,A,0,595.5331344664123,0.0,0.0
4364,Outside,435,,,
4364,K,24,620.3470150691795,0.0386880236657922,0.0773760473315844
4364,G,26,440.4463806991165,0.05903102202527,0.11806204405054
4364,D,60,616.3836869173489,0.0973419661705703,0.1946839323411406
4364,F,19,438.7231945461476,0.0433074891781256,0.0866149783562512
4364,E,43,583.1261941650279,0.0737404706395864,0.1474809412791728
4364,H,71,628.9629458340296,0.1128842334358047,0.2257684668716094
4364,GH,5,844.1888963399747,0.0059228450192578,0.0118456900385156
4364,B,50,736.6620803946497,0.0678737257294601,0.1357474514589202
4364,IM2,5,464.7433054559947,0.0107586272707987,0.0215172545415974
4364,J,19,562.7925975599836,0.0337602166097697,0.0675204332195394
4364,C,36,637.5788765988797,0.0564636021068318,0.1129272042136636
4364,IM1,5,414.08163255867794,0.0120749137533683,0.0241498275067366
4364,L,30,660.6695710486767,0.0454084784809767,0.0908169569619534
4364,N,8,500.4132588224709,0.0159867866387571,0.0319735732775142
4364,M,19,672.0425996582782,0.0282720172942327,0.0565440345884654
4364,A,0,595.5331344664123,0.0,0.0
4365,Outside,432,,,
4365,K,21,620.3470150691795,0.0338520207075682,0.0677040414151364
4365,G,38,440.4463806991165,0.0862761091138561,0.1725522182277122
4365,D,57,616.3836869173489,0.0924748678620418,0.1849497357240836
4365,F,20,438.7231945461476,0.0455868307138164,0.0911736614276328
4365,E,45,583.1261941650279,0.0771702599716601,0.1543405199433202
4365,H,64,628.9629458340296,0.1017548019703028,0.2035096039406056
4365,GH,7,844.1888963399747,0.0082919830269609,0.0165839660539218
4365,B,41,736.6620803946497,0.0556564550981573,0.1113129101963146
4365,IM2,2,464.7433054559947,0.0043034509083194,0.0086069018166388
4365,J,20,562.7925975599836,0.035537070115547,0.071074140231094
4365,C,67,637.5788765988797,0.1050850372543815,0.210170074508763
4365,IM1,4,414.08163255867794,0.0096599310026946,0.0193198620053892
4365,L,40,660.6695710486767,0.0605446379746357,0.1210892759492714
4365,N,0,500.4132588224709,0.0,0.0
4365,M,18,672.0425996582782,0.02678401638401,0.05356803276802
4365,A,0,595.5331344664123,0.0,0.0
4366,Outside,463,,,
4366,K,14,620.3470150691795,0.0225680138050454,0.0451360276100908
4366,G,21,440.4463806991165,0.0476789024050257,0.0953578048100514
4366,D,66,616.3836869173489,0.1070761627876273,0.2141523255752546
4366,F,18,438.7231945461476,0.0410281476424348,0.0820562952848696
4366,E,40,583.1261941650279,0.0685957866414757,0.1371915732829514
4366,H,48,628.9629458340296,0.0763161014777271,0.1526322029554542
4366,GH,5,844.1888963399747,0.0059228450192578,0.0118456900385156
4366,B,19,736.6620803946497,0.0257920157771948,0.0515840315543896
4366,IM2,1,464.7433054559947,0.0021517254541597,0.0043034509083194
4366,J,23,562.7925975599836,0.0408676306328791,0.0817352612657582
4366,C,70,637.5788765988797,0.1097903374299508,0.2195806748599016
4366,IM1,3,414.08163255867794,0.007244948252021,0.014489896504042
4366,L,37,660.6695710486767,0.056003790126538,0.112007580253076
4366,N,1,500.4132588224709,0.0019983483298446,0.0039966966596892
4366,M,17,672.0425996582782,0.0252960154737872,0.0505920309475744
4366,A,0,595.5331344664123,0.0,0.0
4367,Outside,492,,,
4367,K,20,620.3470150691795,0.0322400197214935,0.064480039442987
4367,G,23,440.4463806991165,0.0522197502531234,0.1044395005062468
4367,D,62,616.3836869173489,0.100586698376256,0.201173396752512
4367,F,16,438.7231945461476,0.0364694645710531,0.0729389291421062
4367,E,38,583.1261941650279,0.0651659973094019,0.1303319946188038
4367,H,61,628.9629458340296,0.0969850456279449,0.1939700912558898
4367,GH,10,844.1888963399747,0.0118456900385156,0.0236913800770312
4367,B,38,736.6620803946497,0.0515840315543897,0.1031680631087794
4367,IM2,2,464.7433054559947,0.0043034509083194,0.0086069018166388
4367,J,23,562.7925975599836,0.0408676306328791,0.0817352612657582
4367,C,65,637.5788765988797,0.1019481704706686,0.2038963409413372
4367,IM1,5,414.08163255867794,0.0120749137533683,0.0241498275067366
4367,L,32,660.6695710486767,0.0484357103797085,0.096871420759417
4367,N,7,500.4132588224709,0.0139884383089125,0.027976876617825
4367,M,24,672.0425996582782,0.0357120218453466,0.0714240436906932
4367,A,0,595.5331344664123,0.0,0.0
4368,Outside,472,,,
4368,K,14,620.3470150691795,0.0225680138050454,0.0451360276100908
4368,G,15,440.4463806991165,0.0340563588607326,0.0681127177214652
4368,D,66,616.3836869173489,0.1070761627876273,0.2141523255752546
4368,F,19,438.7231945461476,0.0433074891781256,0.0866149783562512
4368,E,46,583.1261941650279,0.078885154637697,0.157770309275394
4368,H,64,628.9629458340296,0.1017548019703028,0.2035096039406056
4368,GH,13,844.1888963399747,0.0153993970500704,0.0307987941001408
4368,B,41,736.6620803946497,0.0556564550981573,0.1113129101963146
4368,IM2,7,464.7433054559947,0.0150620781791181,0.0301241563582362
4368,J,26,562.7925975599836,0.0461981911502111,0.0923963823004222
4368,C,74,637.5788765988797,0.1160640709973766,0.2321281419947532
4368,IM1,2,414.08163255867794,0.0048299655013473,0.0096599310026946
4368,L,35,660.6695710486767,0.0529765582278062,0.1059531164556124
4368,N,9,500.4132588224709,0.0179851349686017,0.0359702699372034
4368,M,13,672.0425996582782,0.0193440118328961,0.0386880236657922
4368,A,0,595.5331344664123,0.0,0.0
4369,Outside,506,,,
4369,K,23,620.3470150691795,0.0370760226797175,0.074152045359435
4369,G,30,440.4463806991165,0.0681127177214653,0.1362254354429306
4369,D,53,616.3836869173489,0.0859854034506704,0.1719708069013408
4369,F,24,438.7231945461476,0.0547041968565797,0.1094083937131594
4369,E,35,583.1261941650279,0.0600213133112912,0.1200426266225824
4369,H,57,628.9629458340296,0.0906253705048009,0.1812507410096018
4369,GH,4,844.1888963399747,0.0047382760154062,0.0094765520308124
4369,B,26,736.6620803946497,0.0352943373793192,0.0705886747586384
4369,IM2,1,464.7433054559947,0.0021517254541597,0.0043034509083194
4369,J,22,562.7925975599836,0.0390907771271017,0.0781815542542034
4369,C,55,637.5788765988797,0.0862638365521042,0.1725276731042084
4369,IM1,9,414.08163255867794,0.021734844756063,0.043469689512126
4369,L,36,660.6695710486767,0.0544901741771721,0.1089803483543442
4369,N,9,500.4132588224709,0.0179851349686017,0.0359702699372034
4369,M,11,672.0425996582782,0.0163680100124505,0.032736020024901
4369,A,0,595.5331344664123,0.0,0.0
4370,Outside,519,,,
4370,K,23,620.3470150691795,0.0370760226797175,0.074152045359435
4370,G,24,440.4463806991165,0.0544901741771723,0.1089803483543446
4370,D,57,616.3836869173489,0.0924748678620418,0.1849497357240836
4370,F,11,438.7231945461476,0.025072756892599,0.050145513785198
4370,E,29,583.1261941650279,0.0497319453150699,0.0994638906301398
4370,H,65,628.9629458340296,0.1033447207510888,0.2066894415021776
4370,GH,8,844.1888963399747,0.0094765520308125,0.018953104061625
4370,B,40,736.6620803946497,0.0542989805835681,0.1085979611671362
4370,IM2,1,464.7433054559947,0.0021517254541597,0.0043034509083194
4370,J,16,562.7925975599836,0.0284296560924376,0.0568593121848752
4370,C,62,637.5788765988797,0.0972428702950993,0.1944857405901986
4370,IM1,10,414.08163255867794,0.0241498275067367,0.0482996550134734
4370,L,29,660.6695710486767,0.0438948625316108,0.0877897250632216
4370,N,10,500.4132588224709,0.0199834832984464,0.0399669665968928
4370,M,11,672.0425996582782,0.0163680100124505,0.032736020024901
4370,A,0,595.5331344664123,0.0,0.0
4371,Outside,439,,,
4371,K,20,620.3470150691795,0.0322400197214935,0.064480039442987
4371,G,16,440.4463806991165,0.0363267827847815,0.072653565569563
4371,D,47,616.3836869173489,0.0762512068336134,0.1525024136672268
4371,F,8,438.7231945461476,0.0182347322855265,0.036469464571053
4371,E,43,583.1261941650279,0.0737404706395864,0.1474809412791728
4371,H,89,628.9629458340296,0.1415027714899524,0.2830055429799048
4371,GH,6,844.1888963399747,0.0071074140231094,0.0142148280462188
4371,B,56,736.6620803946497,0.0760185728169954,0.1520371456339908
4371,IM2,2,464.7433054559947,0.0043034509083194,0.0086069018166388
4371,J,18,562.7925975599836,0.0319833631039923,0.0639667262079846
4371,C,69,637.5788765988797,0.1082219040380944,0.2164438080761888
4371,IM1,9,414.08163255867794,0.021734844756063,0.043469689512126
4371,L,32,660.6695710486767,0.0484357103797085,0.096871420759417
4371,N,12,500.4132588224709,0.0239801799581357,0.0479603599162714
4371,M,8,672.0425996582782,0.0119040072817822,0.0238080145635644
4371,A,0,595.5331344664123,0.0,0.0
4372,Outside,535,,,
4372,K,14,620.3470150691795,0.0225680138050454,0.0451360276100908
4372,G,18,440.4463806991165,0.0408676306328792,0.0817352612657584
4372,D,45,616.3836869173489,0.0730064746279277,0.1460129492558554
4372,F,2,438.7231945461476,0.0045586830713816,0.0091173661427632
4372,E,29,583.1261941650279,0.0497319453150699,0.0994638906301398
4372,H,75,628.9629458340296,0.1192439085589486,0.2384878171178972
4372,GH,4,844.1888963399747,0.0047382760154062,0.0094765520308124
4372,B,39,736.6620803946497,0.0529415060689789,0.1058830121379578
4372,IM2,7,464.7433054559947,0.0150620781791181,0.0301241563582362
4372,J,16,562.7925975599836,0.0284296560924376,0.0568593121848752
4372,C,58,637.5788765988797,0.0909691367276735,0.181938273455347
4372,IM1,4,414.08163255867794,0.0096599310026946,0.0193198620053892
4372,L,39,660.6695710486767,0.0590310220252698,0.1180620440505396
4372,N,9,500.4132588224709,0.0179851349686017,0.0359702699372034
4372,M,7,672.0425996582782,0.0104160063715594,0.0208320127431188
4372,A,0,595.5331344664123,0.0,0.0
4373,Outside,543,,,
4373,K,11,620.3470150691795,0.0177320108468214,0.0354640216936428
4373,G,9,440.4463806991165,0.0204338153164396,0.0408676306328792
4373,D,48,616.3836869173489,0.0778735729364562,0.1557471458729124
4373,F,10,438.7231945461476,0.0227934153569082,0.0455868307138164
4373,E,35,583.1261941650279,0.0600213133112912,0.1200426266225824
4373,H,72,628.9629458340296,0.1144741522165907,0.2289483044331814
4373,GH,4,844.1888963399747,0.0047382760154062,0.0094765520308124
4373,B,43,736.6620803946497,0.0583714041273357,0.1167428082546714
4373,IM2,1,464.7433054559947,0.0021517254541597,0.0043034509083194
4373,J,15,562.7925975599836,0.0266528025866603,0.0533056051733206
4373,C,36,637.5788765988797,0.0564636021068318,0.1129272042136636
4373,IM1,7,414.08163255867794,0.0169048792547156,0.0338097585094312
4373,L,26,660.6695710486767,0.0393540146835132,0.0787080293670264
4373,N,12,500.4132588224709,0.0239801799581357,0.0479603599162714
4373,M,15,672.0425996582782,0.0223200136533416,0.0446400273066832
4373,A,0,595.5331344664123,0.0,0.0
4374,Outside,508,,,
4374,K,21,620.3470150691795,0.0338520207075682,0.0677040414151364
4374,G,28,440.4463806991165,0.0635718698733677,0.1271437397467354
4374,D,64,616.3836869173489,0.1038314305819417,0.2076628611638834
4374,F,10,438.7231945461476,0.0227934153569082,0.0455868307138164
4374,E,28,583.1261941650279,0.048017050649033,0.096034101298066
4374,H,71,628.9629458340296,0.1128842334358047,0.2257684668716094
4374,GH,9,844.1888963399747,0.0106611210346641,0.0213222420693282
4374,B,55,736.6620803946497,0.0746610983024061,0.1493221966048122
4374,IM2,5,464.7433054559947,0.0107586272707987,0.0215172545415974
4374,J,14,562.7925975599836,0.0248759490808829,0.0497518981617658
4374,C,36,637.5788765988797,0.0564636021068318,0.1129272042136636
4374,IM1,5,414.08163255867794,0.0120749137533683,0.0241498275067366
4374,L,36,660.6695710486767,0.0544901741771721,0.1089803483543442
4374,N,6,500.4132588224709,0.0119900899790678,0.0239801799581356
4374,M,13,672.0425996582782,0.0193440118328961,0.0386880236657922
4374,A,0,595.5331344664123,0.0,0.0
4375,Outside,485,,,
4375,K,22,620.3470150691795,0.0354640216936429,0.0709280433872858
4375,G,21,440.4463806991165,0.0476789024050257,0.0953578048100514
4375,D,67,616.3836869173489,0.1086985288904702,0.2173970577809404
4375,F,9,438.7231945461476,0.0205140738212174,0.0410281476424348
4375,E,36,583.1261941650279,0.0617362079773281,0.1234724159546562
4375,H,66,628.9629458340296,0.1049346395318748,0.2098692790637496
4375,GH,12,844.1888963399747,0.0142148280462188,0.0284296560924376
4375,B,39,736.6620803946497,0.0529415060689789,0.1058830121379578
4375,IM2,1,464.7433054559947,0.0021517254541597,0.0043034509083194
4375,J,21,562.7925975599836,0.0373139236213244,0.0746278472426488
4375,C,43,637.5788765988797,0.0674426358498269,0.1348852716996538
4375,IM1,2,414.08163255867794,0.0048299655013473,0.0096599310026946
4375,L,43,660.6695710486767,0.0650854858227334,0.1301709716454668
4375,N,9,500.4132588224709,0.0179851349686017,0.0359702699372034
4375,M,10,672.0425996582782,0.0148800091022277,0.0297600182044554
4375,A,0,595.5331344664123,0.0,0.0
4376,Outside,490,,,
4376,K,18,620.3470150691795,0.0290160177493441,0.0580320354986882
4376,G,16,440.4463806991165,0.0363267827847815,0.072653565569563
4376,D,76,616.3836869173489,0.1232998238160557,0.2465996476321114
4376,F,12,438.7231945461476,0.0273520984282898,0.0547041968565796
4376,E,40,583.1261941650279,0.0685957866414757,0.1371915732829514
4376,H,60,628.9629458340296,0.0953951268471589,0.1907902536943178
4376,GH,12,844.1888963399747,0.0142148280462188,0.0284296560924376
4376,B,43,736.6620803946497,0.0583714041273357,0.1167428082546714
4376,IM2,3,464.7433054559947,0.0064551763624792,0.0129103527249584
4376,J,24,562.7925975599836,0.0426444841386564,0.0852889682773128
4376,C,55,637.5788765988797,0.0862638365521042,0.1725276731042084
4376,IM1,0,414.08163255867794,0.0,0.0
4376,L,32,660.6695710486767,0.0484357103797085,0.096871420759417
4376,N,8,500.4132588224709,0.0159867866387571,0.0319735732775142
4376,M,12,672.0425996582782,0.0178560109226733,0.0357120218453466
4376,A,0,595.5331344664123,0.0,0.0
4377,Outside,554,,,
4377,K,15,620.3470150691795,0.0241800147911201,0.0483600295822402
4377,G,18,440.4463806991165,0.0408676306328792,0.0817352612657584
4377,D,57,616.3836869173489,0.0924748678620418,0.1849497357240836
4377,F,5,438.7231945461476,0.0113967076784541,0.0227934153569082
4377,E,33,583.1261941650279,0.0565915239792174,0.1131830479584348
4377,H,73,628.9629458340296,0.1160640709973766,0.2321281419947532
4377,GH,7,844.1888963399747,0.0082919830269609,0.0165839660539218
4377,B,47,736.6620803946497,0.0638013021856925,0.127602604371385
4377,IM2,4,464.7433054559947,0.0086069018166389,0.0172138036332778
4377,J,27,562.7925975599836,0.0479750446559885,0.095950089311977
4377,C,36,637.5788765988797,0.0564636021068318,0.1129272042136636
4377,IM1,8,414.08163255867794,0.0193198620053893,0.0386397240107786
4377,L,30,660.6695710486767,0.0454084784809767,0.0908169569619534
4377,N,0,500.4132588224709,0.0,0.0
4377,M,10,672.0425996582782,0.0148800091022277,0.0297600182044554
4377,A,0,595.5331344664123,0.0,0.0
4378,Outside,496,,,
4378,K,21,620.3470150691795,0.0338520207075682,0.0677040414151364
4378,G,12,440.4463806991165,0.0272450870885861,0.0544901741771722
4378,D,48,616.3836869173489,0.0778735729364562,0.1557471458729124
4378,F,10,438.7231945461476,0.0227934153569082,0.0455868307138164
4378,E,38,583.1261941650279,0.0651659973094019,0.1303319946188038
4378,H,58,628.9629458340296,0.0922152892855869,0.1844305785711738
4378,GH,7,844.1888963399747,0.0082919830269609,0.0165839660539218
4378,B,53,736.6620803946497,0.0719461492732277,0.1438922985464554
4378,IM2,3,464.7433054559947,0.0064551763624792,0.0129103527249584
4378,J,24,562.7925975599836,0.0426444841386564,0.0852889682773128
4378,C,59,637.5788765988797,0.09253757011953,0.18507514023906
4378,IM1,1,414.08163255867794,0.0024149827506736,0.0048299655013472
4378,L,34,660.6695710486767,0.0514629422784403,0.1029258845568806
4378,N,10,500.4132588224709,0.0199834832984464,0.0399669665968928
4378,M,14,672.0425996582782,0.0208320127431188,0.0416640254862376
4378,A,0,595.5331344664123,0.0,0.0
4379,Outside,444,,,
4379,K,28,620.3470150691795,0.0451360276100909,0.0902720552201818
4379,G,16,440.4463806991165,0.0363267827847815,0.072653565569563
4379,D,55,616.3836869173489,0.0892301356563561,0.1784602713127122
4379,F,26,438.7231945461476,0.0592628799279614,0.1185257598559228
4379,E,38,583.1261941650279,0.0651659973094019,0.1303319946188038
4379,H,86,628.9629458340296,0.1367330151475944,0.2734660302951888
4379,GH,5,844.1888963399747,0.0059228450192578,0.0118456900385156
4379,B,32,736.6620803946497,0.0434391844668545,0.086878368933709
4379,IM2,1,464.7433054559947,0.0021517254541597,0.0043034509083194
4379,J,21,562.7925975599836,0.0373139236213244,0.0746278472426488
4379,C,74,637.5788765988797,0.1160640709973766,0.2321281419947532
4379,IM1,0,414.08163255867794,0.0,0.0
4379,L,23,660.6695710486767,0.0348131668354155,0.069626333670831
4379,N,7,500.4132588224709,0.0139884383089125,0.027976876617825
4379,M,12,672.0425996582782,0.0178560109226733,0.0357120218453466
4379,A,0,595.5331344664123,0.0,0.0
4380,Outside,503,,,
4380,K,27,620.3470150691795,0.0435240266240162,0.0870480532480324
