time_index,area,num_people
4609,J,33
4609,B,70
4609,M,5
4609,A,2
4610,Outside,304
4610,IM1,54
4610,E,52
4610,C,82
4610,K,41
4610,N,6
4610,H,80
4610,GH,4
4610,G,38
4610,F,23
4610,D,115
4610,L,25
4610,IM2,45
4610,J,38
4610,B,94
4610,M,8
4610,A,0
4611,Outside,358
4611,IM1,47
4611,E,47
4611,C,77
4611,K,43
4611,N,7
4611,H,77
4611,GH,7
4611,G,39
4611,F,32
4611,D,112
4611,L,28
4611,IM2,45
4611,J,34
4611,B,52
4611,M,9
4611,A,1
4612,Outside,310
4612,IM1,27
4612,E,70
4612,C,123
4612,K,45
4612,N,9
4612,H,92
4612,GH,17
4612,G,67
4612,F,41
4612,D,111
4612,L,18
4612,IM2,15
4612,J,30
4612,B,75
4612,M,9
4612,A,1
4613,Outside,399
4613,IM1,71
4613,E,50
4613,C,112
4613,K,41
4613,N,7
4613,H,51
4613,GH,14
4613,G,59
4613,F,36
4613,D,99
4613,L,17
4613,IM2,41
4613,J,29
4613,B,73
4613,M,4
4613,A,1
4614,Outside,372
4614,IM1,74
4614,E,48
4614,C,118
4614,K,44
4614,N,7
4614,H,52
4614,GH,12
4614,G,58
4614,F,25
4614,D,113
4614,L,16
4614,IM2,34
4614,J,33
4614,B,57
4614,M,11
4614,A,2
4615,Outside,357
4615,IM1,34
4615,E,69
4615,C,128
4615,K,43
4615,N,8
4615,H,60
4615,GH,11
4615,G,66
4615,F,28
4615,D,95
4615,L,18
4615,IM2,28
4615,J,39
4615,B,46
4615,M,7
4615,A,0
4616,Outside,398
4616,IM1,90
4616,E,42
4616,C,106
4616,K,45
4616,N,6
4616,H,64
4616,GH,8
4616,G,55
4616,F,23
4616,D,113
4616,L,22
4616,IM2,33
4616,J,33
4616,B,70
4616,M,6
4616,A,2
4617,Outside,372
4617,IM1,83
4617,E,35
4617,C,83
4617,K,49
4617,N,0
4617,H,62
4617,GH,14
4617,G,75
4617,F,41
4617,D,116
4617,L,19
4617,IM2,42
4617,J,33
4617,B,76
4617,M,8
4617,A,3
4618,Outside,365
4618,IM1,36
4618,E,50
4618,C,106
4618,K,50
4618,N,5
4618,H,72
4618,GH,11
4618,G,62
4618,F,49
4618,D,109
4618,L,31
4618,IM2,10
4618,J,26
4618,B,75
4618,M,5
4618,A,0
4619,Outside,315
4619,IM1,79
4619,E,54
4619,C,122
4619,K,53
4619,N,5
4619,H,89
4619,GH,6
4619,G,38
4619,F,37
4619,D,126
4619,L,14
4619,IM2,7
4619,J,32
4619,B,60
4619,M,5
4619,A,0
4620,Outside,333
4620,IM1,77
4620,E,59
4620,C,130
4620,K,62
4620,N,5
4620,H,73
4620,GH,8
4620,G,67
4620,F,42
4620,D,96
4620,L,18
4620,IM2,15
4620,J,23
4620,B,59
4620,M,5
4620,A,0
4621,Outside,402
4621,IM1,68
4621,E,66
4621,C,102
4621,K,53
4621,N,4
4621,H,77
4621,GH,12
4621,G,65
4621,F,44
4621,D,95
4621,L,18
4621,IM2,14
4621,J,30
4621,B,63
4621,M,4
4621,A,1
4622,Outside,374
4622,IM1,66
4622,E,82
4622,C,98
4622,K,61
4622,N,1
4622,H,76
4622,GH,13
4622,G,48
4622,F,46
4622,D,109
4622,L,11
4622,IM2,11
4622,J,26
4622,B,55
4622,M,8
4622,A,1
4623,Outside,367
4623,IM1,60
4623,E,61
4623,C,118
4623,K,69
4623,N,3
4623,H,80
4623,GH,15
4623,G,35
4623,F,55
4623,D,72
4623,L,17
4623,IM2,32
4623,J,29
4623,B,63
4623,M,9
4623,A,0
4624,Outside,374
4624,IM1,85
4624,E,55
4624,C,69
4624,K,72
4624,N,3
4624,H,68
4624,GH,8
4624,G,49
4624,F,32
4624,D,126
4624,L,20
4624,IM2,43
4624,J,28
4624,B,51
4624,M,8
4624,A,1
4625,Outside,404
4625,IM1,76
4625,E,54
4625,C,105
4625,K,60
4625,N,3
4625,H,84
4625,GH,8
4625,G,46
4625,F,33
4625,D,98
4625,L,14
4625,IM2,32
4625,J,31
4625,B,54
4625,M,8
4625,A,1
4626,Outside,445
4626,IM1,98
4626,E,44
4626,C,119
4626,K,53
4626,N,10
4626,H,63
4626,GH,6
4626,G,54
4626,F,13
4626,D,83
4626,L,12
4626,IM2,39
4626,J,31
4626,B,54
4626,M,6
4626,A,0
4627,Outside,415
4627,IM1,51
4627,E,68
4627,C,103
4627,K,42
4627,N,7
4627,H,63
4627,GH,6
4627,G,72
4627,F,40
4627,D,107
4627,L,25
4627,IM2,26
4627,J,26
4627,B,72
4627,M,8
4627,A,1
4628,Outside,465
4628,IM1,89
4628,E,47
4628,C,122
4628,K,67
4628,N,8
4628,H,63
4628,GH,8
4628,G,41
4628,F,22
4628,D,85
4628,L,26
4628,IM2,18
4628,J,40
4628,B,41
4628,M,3
4628,A,0
4629,Outside,405
4629,IM1,77
4629,E,47
4629,C,106
4629,K,45
4629,N,7
4629,H,65
4629,GH,4
4629,G,46
4629,F,37
4629,D,87
4629,L,34
4629,IM2,33
4629,J,44
4629,B,70
4629,M,6
4629,A,1
4630,Outside,405
4630,IM1,64
4630,E,47
4630,C,114
4630,K,70
4630,N,9
4630,H,68
4630,GH,9
4630,G,37
4630,F,39
4630,D,88
4630,L,29
4630,IM2,28
4630,J,30
4630,B,63
4630,M,7
4630,A,1
4631,Outside,498
4631,IM1,57
4631,E,44
4631,C,110
4631,K,59
4631,N,9
4631,H,70
4631,GH,11
4631,G,34
4631,F,32
4631,D,90
4631,L,26
4631,IM2,36
4631,J,25
4631,B,41
4631,M,8
4631,A,1
4632,Outside,442
4632,IM1,69
4632,E,47
4632,C,132
4632,K,65
4632,N,8
4632,H,75
4632,GH,8
4632,G,36
4632,F,28
4632,D,72
4632,L,35
4632,IM2,44
4632,J,21
4632,B,41
4632,M,6
4632,A,1
4633,Outside,454
4633,IM1,84
4633,E,45
4633,C,110
4633,K,73
4633,N,8
4633,H,23
4633,GH,13
4633,G,70
4633,F,30
4633,D,90
4633,L,34
4633,IM2,38
4633,J,36
4633,B,36
4633,M,5
4633,A,3
4634,Outside,454
4634,IM1,76
4634,E,34
4634,C,121
4634,K,59
4634,N,7
4634,H,62
4634,GH,10
4634,G,45
4634,F,38
4634,D,92
4634,L,39
4634,IM2,34
4634,J,40
4634,B,14
4634,M,5
4634,A,0
4635,Outside,400
4635,IM1,77
4635,E,43
4635,C,108
4635,K,33
4635,N,7
4635,H,84
4635,GH,18
4635,G,27
4635,F,39
4635,D,82
4635,L,18
4635,IM2,12
4635,J,45
4635,B,90
4635,M,9
4635,A,0
4636,Outside,379
4636,IM1,53
4636,E,57
4636,C,111
4636,K,72
4636,N,8
4636,H,67
4636,GH,12
4636,G,48
4636,F,37
4636,D,91
4636,L,35
4636,IM2,40
4636,J,29
4636,B,59
4636,M,8
4636,A,1
4637,Outside,413
4637,IM1,44
4637,E,51
4637,C,139
4637,K,38
4637,N,8
4637,H,86
4637,GH,8
4637,G,18
4637,F,31
4637,D,75
4637,L,36
4637,IM2,39
4637,J,27
4637,B,42
4637,M,7
4637,A,0
4638,Outside,350
4638,IM1,73
4638,E,53
4638,C,145
4638,K,71
4638,N,10
4638,H,62
4638,GH,5
4638,G,32
4638,F,19
4638,D,99
4638,L,25
4638,IM2,41
4638,J,26
4638,B,42
4638,M,6
4638,A,0
4639,Outside,427
4639,IM1,41
4639,E,42
4639,C,127
4639,K,72
4639,N,7
4639,H,71
4639,GH,9
4639,G,40
4639,F,18
4639,D,94
4639,L,26
4639,IM2,34
4639,J,36
4639,B,62
4639,M,3
4639,A,0
4640,Outside,406
4640,IM1,69
4640,E,52
4640,C,133
4640,K,75
4640,N,6
4640,H,59
4640,GH,9
4640,G,58
4640,F,12
4640,D,80
4640,L,18
4640,IM2,34
4640,J,26
4640,B,74
4640,M,6
4640,A,0
4641,Outside,422
4641,IM1,91
4641,E,49
4641,C,88
4641,K,74
4641,N,9
4641,H,57
4641,GH,7
4641,G,49
4641,F,33
4641,D,90
4641,L,24
4641,IM2,32
4641,J,26
4641,B,58
4641,M,6
4641,A,1
4642,Outside,406
4642,IM1,70
4642,E,53
4642,C,77
4642,K,68
4642,N,8
4642,H,49
4642,GH,16
4642,G,43
4642,F,40
4642,D,103
4642,L,15
4642,IM2,40
4642,J,28
4642,B,85
4642,M,13
4642,A,3
4643,Outside,371
4643,IM1,62
4643,E,57
4643,C,103
4643,K,43
4643,N,9
4643,H,97
4643,GH,7
4643,G,23
4643,F,20
4643,D,107
4643,L,27
4643,IM2,42
4643,J,23
4643,B,70
4643,M,9
4643,A,0
4644,Outside,419
4644,IM1,53
4644,E,48
4644,C,119
4644,K,56
4644,N,8
4644,H,70
4644,GH,13
4644,G,63
4644,F,52
4644,D,89
4644,L,38
4644,IM2,25
4644,J,22
4644,B,61
4644,M,8
4644,A,0
4645,Outside,372
4645,IM1,87
4645,E,64
4645,C,129
4645,K,64
4645,N,6
4645,H,54
4645,GH,5
4645,G,64
4645,F,34
4645,D,76
4645,L,24
4645,IM2,35
4645,J,22
4645,B,78
4645,M,6
4645,A,1
4646,Outside,338
4646,IM1,71
4646,E,56
4646,C,128
4646,K,85
4646,N,4
4646,H,60
4646,GH,11
4646,G,46
4646,F,55
4646,D,96
4646,L,18
4646,IM2,49
4646,J,24
4646,B,61
4646,M,9
4646,A,0
4647,Outside,377
4647,IM1,98
4647,E,71
4647,C,110
4647,K,76
4647,N,7
4647,H,70
4647,GH,9
4647,G,64
4647,F,24
4647,D,80
4647,L,30
4647,IM2,32
4647,J,26
4647,B,101
4647,M,6
4647,A,0
4648,Outside,374
4648,IM1,93
4648,E,68
4648,C,106
4648,K,63
4648,N,4
4648,H,67
4648,GH,10
4648,G,57
4648,F,46
4648,D,71
4648,L,30
4648,IM2,39
4648,J,27
4648,B,77
4648,M,11
4648,A,2
4649,Outside,385
4649,IM1,86
4649,E,52
4649,C,95
4649,K,79
4649,N,6
4649,H,64
4649,GH,17
4649,G,56
4649,F,51
4649,D,83
4649,L,23
4649,IM2,25
4649,J,19
4649,B,82
4649,M,10
4649,A,2
4650,Outside,440
4650,IM1,76
4650,E,64
4650,C,101
4650,K,62
4650,N,7
4650,H,57
4650,GH,13
4650,G,52
4650,F,31
4650,D,85
4650,L,24
4650,IM2,37
4650,J,15
4650,B,80
4650,M,11
4650,A,3
4651,Outside,401
4651,IM1,93
4651,E,48
4651,C,115
4651,K,85
4651,N,9
4651,H,56
4651,GH,11
4651,G,78
4651,F,28
4651,D,59
4651,L,22
4651,IM2,28
4651,J,21
4651,B,87
4651,M,11
4651,A,1
4652,Outside,417
4652,IM1,113
4652,E,48
4652,C,114
4652,K,72
4652,N,7
4652,H,64
4652,GH,6
4652,G,49
4652,F,34
4652,D,86
4652,L,16
4652,IM2,30
4652,J,18
4652,B,85
4652,M,9
4652,A,0
4653,Outside,399
4653,IM1,78
4653,E,63
4653,C,112
4653,K,76
4653,N,8
4653,H,58
4653,GH,9
4653,G,72
4653,F,36
4653,D,84
4653,L,13
4653,IM2,27
4653,J,21
4653,B,84
4653,M,5
4653,A,1
4654,Outside,426
4654,IM1,63
4654,E,47
4654,C,98
4654,K,76
4654,N,7
4654,H,77
4654,GH,8
4654,G,47
4654,F,22
4654,D,90
4654,L,17
4654,IM2,28
4654,J,19
4654,B,96
4654,M,6
4654,A,2
4655,Outside,408
4655,IM1,89
4655,E,50
4655,C,117
4655,K,74
4655,N,9
4655,H,73
4655,GH,12
4655,G,71
4655,F,20
4655,D,74
4655,L,21
4655,IM2,14
4655,J,14
4655,B,58
4655,M,5
4655,A,0
4656,Outside,341
4656,IM1,96
4656,E,54
4656,C,132
4656,K,66
4656,N,7
4656,H,62
4656,GH,9
4656,G,55
4656,F,21
4656,D,72
4656,L,22
4656,IM2,43
4656,J,14
4656,B,84
4656,M,7
4656,A,0
4657,Outside,424
4657,IM1,100
4657,E,56
4657,C,131
4657,K,69
4657,N,7
4657,H,42
4657,GH,17
4657,G,67
4657,F,34
4657,D,67
4657,L,24
4657,IM2,27
4657,J,13
4657,B,42
4657,M,6
4657,A,0
4658,Outside,381
4658,IM1,104
4658,E,49
4658,C,114
4658,K,75
4658,N,8
4658,H,69
4658,GH,7
4658,G,52
4658,F,23
4658,D,77
4658,L,19
4658,IM2,24
4658,J,14
4658,B,92
4658,M,8
4658,A,2
4659,Outside,449
4659,IM1,76
4659,E,52
4659,C,125
4659,K,47
4659,N,8
4659,H,61
4659,GH,11
4659,G,58
4659,F,25
4659,D,58
4659,L,26
4659,IM2,10
4659,J,20
4659,B,72
4659,M,6
4659,A,1
4660,Outside,365
4660,IM1,62
4660,E,44
4660,C,108
4660,K,82
4660,N,9
4660,H,64
4660,GH,12
4660,G,67
4660,F,32
4660,D,91
4660,L,21
4660,IM2,17
4660,J,19
4660,B,93
4660,M,6
4660,A,0
4661,Outside,357
4661,IM1,75
4661,E,54
4661,C,145
4661,K,86
4661,N,8
4661,H,54
4661,GH,7
4661,G,55
4661,F,14
4661,D,74
4661,L,18
4661,IM2,34
4661,J,12
4661,B,85
4661,M,5
4661,A,2
4662,Outside,377
4662,IM1,79
4662,E,59
4662,C,108
4662,K,85
4662,N,10
4662,H,52
4662,GH,12
4662,G,70
4662,F,20
4662,D,99
4662,L,21
4662,IM2,26
4662,J,18
4662,B,70
4662,M,5
4662,A,2
4663,Outside,391
4663,IM1,97
4663,E,72
4663,C,90
4663,K,89
4663,N,11
4663,H,42
4663,GH,12
4663,G,72
4663,F,29
4663,D,100
4663,L,13
4663,IM2,24
4663,J,17
4663,B,74
4663,M,4
4663,A,3
4664,Outside,429
4664,IM1,98
4664,E,57
4664,C,127
4664,K,40
4664,N,10
4664,H,45
4664,GH,18
4664,G,65
4664,F,22
4664,D,81
4664,L,14
4664,IM2,26
4664,J,23
4664,B,57
4664,M,8
4664,A,1
4665,Outside,401
4665,IM1,32
4665,E,73
4665,C,113
4665,K,88
4665,N,4
4665,H,50
4665,GH,11
4665,G,60
4665,F,25
4665,D,71
4665,L,26
4665,IM2,33
4665,J,18
4665,B,82
4665,M,7
4665,A,1
4666,Outside,329
4666,IM1,87
4666,E,66
4666,C,129
4666,K,96
4666,N,9
4666,H,70
4666,GH,10
4666,G,44
4666,F,22
4666,D,78
4666,L,18
4666,IM2,32
4666,J,15
4666,B,81
4666,M,6
4666,A,0
4667,Outside,380
4667,IM1,95
4667,E,70
4667,C,65
4667,K,73
4667,N,10
4667,H,54
4667,GH,9
4667,G,68
4667,F,15
4667,D,68
4667,L,17
4667,IM2,31
4667,J,15
4667,B,110
4667,M,3
4667,A,0
4668,Outside,387
4668,IM1,104
4668,E,75
4668,C,88
4668,K,79
4668,N,10
4668,H,53
4668,GH,9
4668,G,41
4668,F,26
4668,D,71
4668,L,25
4668,IM2,41
4668,J,14
4668,B,70
4668,M,4
4668,A,0
4669,Outside,336
4669,IM1,47
4669,E,85
4669,C,78
4669,K,70
4669,N,7
4669,H,64
4669,GH,4
4669,G,49
4669,F,34
4669,D,73
4669,L,29
4669,IM2,12
4669,J,16
4669,B,124
4669,M,6
4669,A,0
4670,Outside,426
4670,IM1,79
4670,E,66
4670,C,124
4670,K,69
4670,N,9
4670,H,59
4670,GH,10
4670,G,49
4670,F,28
4670,D,58
4670,L,22
4670,IM2,37
4670,J,22
4670,B,48
4670,M,5
4670,A,1
4671,Outside,402
4671,IM1,104
4671,E,59
4671,C,99
4671,K,68
4671,N,4
4671,H,63
4671,GH,20
4671,G,49
4671,F,27
4671,D,73
4671,L,22
4671,IM2,17
4671,J,22
4671,B,99
4671,M,14
4671,A,1
4672,Outside,375
4672,IM1,75
4672,E,53
4672,C,101
4672,K,71
4672,N,8
4672,H,62
4672,GH,4
4672,G,51
4672,F,42
4672,D,72
4672,L,21
4672,IM2,30
4672,J,20
4672,B,119
4672,M,8
4672,A,0
4673,Outside,396
4673,IM1,73
4673,E,61
4673,C,121
4673,K,77
4673,N,7
4673,H,74
4673,GH,20
4673,G,44
4673,F,39
4673,D,75
4673,L,21
4673,IM2,10
4673,J,16
4673,B,83
4673,M,1
4673,A,2
4674,Outside,415
4674,IM1,44
4674,E,57
4674,C,111
4674,K,72
4674,N,8
4674,H,64
4674,GH,12
4674,G,37
4674,F,34
4674,D,77
4674,L,17
4674,IM2,24
4674,J,25
4674,B,101
4674,M,7
4674,A,2
4675,Outside,424
4675,IM1,46
4675,E,69
4675,C,112
4675,K,64
4675,N,11
4675,H,60
4675,GH,14
4675,G,59
4675,F,34
4675,D,77
4675,L,24
4675,IM2,15
4675,J,18
4675,B,69
4675,M,6
4675,A,1
4676,Outside,387
4676,IM1,78
4676,E,57
4676,C,118
4676,K,90
4676,N,6
4676,H,54
4676,GH,12
4676,G,64
4676,F,23
4676,D,89
4676,L,20
4676,IM2,30
4676,J,20
4676,B,94
4676,M,7
4676,A,1
4677,Outside,433
4677,IM1,4
4677,E,76
4677,C,121
4677,K,66
4677,N,10
4677,H,69
4677,GH,12
4677,G,48
4677,F,38
4677,D,84
4677,L,22
4677,IM2,36
4677,J,23
4677,B,81
4677,M,7
4677,A,2
4678,Outside,438
4678,IM1,85
4678,E,44
4678,C,72
4678,K,80
4678,N,7
4678,H,75
4678,GH,12
4678,G,40
4678,F,23
4678,D,95
4678,L,15
4678,IM2,30
4678,J,21
4678,B,98
4678,M,5
4678,A,1
4679,Outside,403
4679,IM1,106
4679,E,44
4679,C,126
4679,K,90
4679,N,7
4679,H,73
4679,GH,6
4679,G,25
4679,F,38
4679,D,83
4679,L,10
4679,IM2,53
4679,J,17
4679,B,57
4679,M,7
4679,A,2
4680,Outside,402
4680,IM1,79
4680,E,58
4680,C,108
4680,K,96
4680,N,7
4680,H,52
4680,GH,14
4680,G,41
4680,F,37
4680,D,89
4680,L,16
4680,IM2,32
4680,J,21
4680,B,127
4680,M,7
4680,A,0
4681,Outside,375
4681,IM1,89
4681,E,57
4681,C,124
4681,K,82
4681,N,7
4681,H,67
4681,GH,12
4681,G,56
4681,F,22
4681,D,98
4681,L,30
4681,IM2,17
4681,J,20
4681,B,94
4681,M,5
4681,A,0
4682,Outside,336
4682,IM1,65
4682,E,72
4682,C,144
4682,K,90
4682,N,4
4682,H,67
4682,GH,12
4682,G,43
4682,F,37
4682,D,90
4682,L,19
4682,IM2,42
4682,J,14
4682,B,81
4682,M,8
4682,A,0
4683,Outside,391
4683,IM1,104
4683,E,51
4683,C,106
4683,K,81
4683,N,6
4683,H,73
4683,GH,9
4683,G,58
4683,F,28
4683,D,93
4683,L,28
4683,IM2,29
4683,J,17
4683,B,68
4683,M,10
4683,A,0
4684,Outside,386
4684,IM1,73
4684,E,44
4684,C,83
4684,K,77
4684,N,6
4684,H,105
4684,GH,6
4684,G,39
4684,F,26
4684,D,118
4684,L,32
4684,IM2,31
4684,J,16
4684,B,97
4684,M,11
4684,A,3
4685,Outside,379
4685,IM1,114
4685,E,54
4685,C,134
4685,K,76
4685,N,4
4685,H,76
4685,GH,15
4685,G,60
4685,F,26
4685,D,77
4685,L,26
4685,IM2,13
4685,J,20
4685,B,75
4685,M,9
4685,A,0
4686,Outside,400
4686,IM1,82
4686,E,49
4686,C,103
4686,K,65
4686,N,7
4686,H,69
4686,GH,12
4686,G,55
4686,F,34
4686,D,85
4686,L,38
4686,IM2,17
4686,J,22
4686,B,131
4686,M,4
4686,A,0
4687,Outside,392
4687,IM1,28
4687,E,76
4687,C,99
4687,K,83
4687,N,6
4687,H,106
4687,GH,7
4687,G,19
4687,F,39
4687,D,77
4687,L,10
4687,IM2,32
4687,J,21
4687,B,103
4687,M,10
4687,A,3
4688,Outside,416
4688,IM1,73
4688,E,47
4688,C,96
4688,K,96
4688,N,8
4688,H,57
4688,GH,16
4688,G,39
4688,F,36
4688,D,86
4688,L,24
4688,IM2,34
4688,J,19
4688,B,107
4688,M,11
4688,A,1
4689,Outside,449
4689,IM1,67
4689,E,55
4689,C,91
4689,K,57
4689,N,8
4689,H,97
4689,GH,7
4689,G,49
4689,F,30
4689,D,77
4689,L,11
4689,IM2,23
4689,J,21
4689,B,98
4689,M,9
4689,A,0
4690,Outside,366
4690,IM1,116
4690,E,51
4690,C,106
4690,K,90
4690,N,6
4690,H,74
4690,GH,7
4690,G,41
4690,F,34
4690,D,74
4690,L,20
4690,IM2,39
4690,J,18
4690,B,89
4690,M,14
4690,A,0
4691,Outside,448
4691,IM1,31
4691,E,70
4691,C,99
4691,K,78
4691,N,7
4691,H,65
4691,GH,9
4691,G,54
4691,F,38
4691,D,83
4691,L,21
4691,IM2,49
4691,J,20
4691,B,78
4691,M,6
4691,A,2
4692,Outside,407
4692,IM1,123
4692,E,54
4692,C,97
4692,K,65
4692,N,5
4692,H,78
4692,GH,12
4692,G,51
4692,F,23
4692,D,81
4692,L,20
4692,IM2,40
4692,J,21
4692,B,80
4692,M,7
4692,A,0
4693,Outside,430
4693,IM1,118
4693,E,46
4693,C,117
4693,K,42
4693,N,6
4693,H,79
4693,GH,6
4693,G,40
4693,F,45
4693,D,51
4693,L,29
4693,IM2,56
4693,J,18
4693,B,81
4693,M,8
4693,A,3
4694,Outside,379
4694,IM1,124
4694,E,40
4694,C,118
4694,K,77
4694,N,6
4694,H,90
4694,GH,18
4694,G,51
4694,F,38
4694,D,60
4694,L,23
4694,IM2,34
4694,J,16
4694,B,76
4694,M,5
4694,A,0
4695,Outside,451
4695,IM1,126
4695,E,36
4695,C,87
4695,K,40
4695,N,5
4695,H,79
4695,GH,11
4695,G,62
4695,F,21
4695,D,75
4695,L,21
4695,IM2,54
4695,J,17
4695,B,87
4695,M,9
4695,A,3
4696,Outside,403
4696,IM1,66
4696,E,62
4696,C,91
4696,K,65
4696,N,3
4696,H,104
4696,GH,4
4696,G,46
4696,F,28
4696,D,76
4696,L,26
4696,IM2,28
4696,J,20
4696,B,103
4696,M,3
4696,A,4
4697,Outside,354
4697,IM1,80
4697,E,83
4697,C,117
4697,K,67
4697,N,6
4697,H,96
4697,GH,11
4697,G,60
4697,F,28
4697,D,72
4697,L,25
4697,IM2,27
4697,J,30
4697,B,66
4697,M,5
4697,A,4
4698,Outside,374
4698,IM1,106
4698,E,49
4698,C,111
4698,K,70
4698,N,5
4698,H,52
4698,GH,4
4698,G,62
4698,F,37
4698,D,70
4698,L,16
4698,IM2,41
4698,J,37
4698,B,60
4698,M,5
4698,A,0
4699,Outside,341
4699,IM1,54
4699,E,69
4699,C,93
4699,K,64
4699,N,6
4699,H,88
4699,GH,6
4699,G,49
4699,F,32
4699,D,72
4699,L,20
4699,IM2,45
4699,J,30
4699,B,107
4699,M,6
4699,A,3
4700,Outside,393
4700,IM1,61
4700,E,73
4700,C,113
4700,K,45
4700,N,4
4700,H,97
4700,GH,2
4700,G,66
4700,F,15
4700,D,69
4700,L,27
4700,IM2,21
4700,J,31
4700,B,47
4700,M,9
4700,A,1
4701,Outside,415
4701,IM1,96
4701,E,49
4701,C,117
4701,K,50
4701,N,4
4701,H,80
4701,GH,4
4701,G,41
4701,F,28
4701,D,71
4701,L,30
4701,IM2,15
4701,J,36
4701,B,80
4701,M,9
4701,A,1
4702,Outside,414
4702,IM1,111
4702,E,56
4702,C,104
4702,K,32
4702,N,5
4702,H,72
4702,GH,8
4702,G,34
4702,F,30
4702,D,73
4702,L,40
4702,IM2,25
4702,J,36
4702,B,70
4702,M,10
4702,A,1
4703,Outside,390
4703,IM1,81
4703,E,47
4703,C,112
4703,K,49
4703,N,4
4703,H,90
4703,GH,16
4703,G,53
4703,F,43
4703,D,73
4703,L,20
4703,IM2,18
4703,J,29
4703,B,80
4703,M,5
4703,A,0
4704,Outside,413
4704,IM1,33
4704,E,43
4704,C,78
4704,K,72
4704,N,3
4704,H,66
4704,GH,15
4704,G,47
4704,F,43
4704,D,98
4704,L,17
4704,IM2,41
4704,J,37
4704,B,64
4704,M,11
4704,A,2
4705,Outside,434
4705,IM1,101
4705,E,36
4705,C,98
4705,K,84
4705,N,4
4705,H,76
4705,GH,12
4705,G,43
4705,F,35
4705,D,73
4705,L,21
4705,IM2,16
4705,J,23
4705,B,9
4705,M,4
4705,A,0
4706,Outside,397
4706,IM1,86
4706,E,53
4706,C,95
4706,K,65
4706,N,4
4706,H,68
4706,GH,13
4706,G,36
4706,F,38
4706,D,74
4706,L,11
4706,IM2,40
4706,J,26
4706,B,97
4706,M,10
4706,A,0
4707,Outside,387
4707,IM1,40
4707,E,59
4707,C,112
4707,K,67
4707,N,4
4707,H,42
4707,GH,11
4707,G,31
4707,F,42
4707,D,69
4707,L,22
4707,IM2,32
4707,J,33
4707,B,105
4707,M,10
4707,A,0
4708,Outside,331
4708,IM1,113
4708,E,61
4708,C,141
4708,K,78
4708,N,7
4708,H,62
4708,GH,17
4708,G,30
4708,F,46
4708,D,60
4708,L,22
4708,IM2,42
4708,J,28
4708,B,55
4708,M,11
4708,A,0
4709,Outside,423
4709,IM1,46
4709,E,66
4709,C,99
4709,K,82
4709,N,5
4709,H,65
4709,GH,9
4709,G,44
4709,F,47
4709,D,68
4709,L,21
4709,IM2,35
4709,J,22
4709,B,56
4709,M,7
4709,A,2
4710,Outside,376
4710,IM1,86
4710,E,53
4710,C,108
4710,K,82
4710,N,0
4710,H,80
4710,GH,12
4710,G,37
4710,F,38
4710,D,62
4710,L,23
4710,IM2,40
4710,J,23
4710,B,55
4710,M,7
4710,A,0
4711,Outside,417
4711,IM1,99
4711,E,54
4711,C,99
4711,K,64
4711,N,6
4711,H,58
4711,GH,19
4711,G,52
4711,F,43
4711,D,84
4711,L,33
4711,IM2,33
4711,J,21
4711,B,27
4711,M,9
4711,A,0
4712,Outside,451
4712,IM1,58
4712,E,60
4712,C,108
4712,K,96
4712,N,0
4712,H,67
4712,GH,8
4712,G,26
4712,F,47
4712,D,66
4712,L,11
4712,IM2,31
4712,J,17
4712,B,70
4712,M,5
4712,A,0
4713,Outside,387
4713,IM1,52
4713,E,69
4713,C,109
4713,K,92
4713,N,4
4713,H,82
4713,GH,7
4713,G,35
4713,F,40
4713,D,54
4713,L,13
4713,IM2,52
4713,J,23
4713,B,52
4713,M,9
4713,A,0
4714,Outside,404
4714,IM1,132
4714,E,45
4714,C,87
4714,K,76
4714,N,5
4714,H,57
4714,GH,7
4714,G,42
4714,F,27
4714,D,65
4714,L,19
4714,IM2,38
4714,J,19
4714,B,66
4714,M,12
4714,A,4
4715,Outside,436
4715,IM1,108
4715,E,41
4715,C,73
4715,K,66
4715,N,4
4715,H,71
4715,GH,13
4715,G,35
4715,F,46
4715,D,76
4715,L,29
4715,IM2,46
4715,J,36
4715,B,69
4715,M,2
4715,A,1
4716,Outside,422
4716,IM1,72
4716,E,48
4716,C,93
4716,K,91
4716,N,4
4716,H,69
4716,GH,24
4716,G,44
4716,F,35
4716,D,62
4716,L,20
4716,IM2,29
4716,J,22
4716,B,67
4716,M,8
4716,A,0
4717,Outside,382
4717,IM1,73
4717,E,64
4717,C,117
4717,K,82
4717,N,2
4717,H,71
4717,GH,16
4717,G,43
4717,F,34
4717,D,72
4717,L,33
4717,IM2,45
4717,J,24
4717,B,53
4717,M,5
4717,A,0
4718,Outside,359
4718,IM1,22
4718,E,63
4718,C,117
4718,K,83
4718,N,4
4718,H,73
4718,GH,13
4718,G,34
4718,F,41
4718,D,67
4718,L,29
4718,IM2,38
4718,J,28
4718,B,86
4718,M,3
4718,A,0
4719,Outside,389
4719,IM1,104
4719,E,45
4719,C,107
4719,K,80
4719,N,3
4719,H,65
4719,GH,13
4719,G,58
4719,F,30
4719,D,60
4719,L,21
4719,IM2,23
4719,J,41
4719,B,99
4719,M,6
4719,A,0
4720,Outside,377
4720,IM1,66
4720,E,63
4720,C,105
4720,K,87
4720,N,4
4720,H,72
4720,GH,14
4720,G,35
4720,F,46
4720,D,75
4720,L,23
4720,IM2,23
